text,label
terimakasih kakak leo esrama kabupaten sabu raijua ntt kakak esrama pulau sabu esrama pastor frans lacner butuh bantuan kakak ,2
what ,1
berkah iya le bangga banget sm ,2
prank rugikan orang data ganda ,0
gubenur anies msalah bntuan lngsung ,1
risma berkilah kecerobohan kemensos ,0
,1
leo ,1
donate le usahain skip iklan ,2
siluman kucing siluman macan ,0
new normal ,0
iya saudara anies menggemaskan lucuu wajah e imutt prilakunya lemah gemulai ,0
oohh kerja sk mrah2 yhjkrta beda jaman ahok ,0
wey bansos uang nya ditelen orang berdasi anak bangsa hak tolong hukum nya disamakan maling ayam ,1
dongutk menutupi kebobrokan adminsitrasi jakartasi gubernur salah bu rismaitulah semrawutnya jakarta ,0
seriously ,1
langsung bantu rakyat membicarakan data melulu rakyat deh bosen fhoto copy data data nya bencana nama nya kewajiban nya pengelola penyelenggara negara mensejahtera memakmur rakyat nkri ,0
im so proud of you le ,2
le sungai canda semangat le moga ginian ,1
hukum mati ,0
berkat yesus memberkati ,2
tgupp ,0
leo bertindak layaknya mentri pendidikan ,1
drakor ,1
nyuratin bodoh berani2nya nyuratin main nyuratin ajaternyata nampar muka ,0
wqaduh dp nya maksimal ,0
inget juliari batubara nyindir anies tahunya maling bansos ,0
nya upload ,1
anis pemain tenes sukanya pemain ganda ,1
kontennya bang leo ,2
aamiin ,2
mantap bu risma maju usut korup2 dinegeri ,2
cerdas ,1
,1
gubernur nya ngurusi harimau keno covid bu ,0
koo leoo aa soo proud of you orang orang andil donasi ituu terharu banget liatnya ,2
pantes oh pemerintah provinsi dki disalahkan pusat ,0
wajar dki survei gubnya tu kuburan deh butuh bansos sih sekali2nya hidup macan ragunan butuh duitnya ,0
this is the kind of content why i sub to leleproud of uu as always ,2
lele terharu banget kayak nahan menangis ,2
dommamo barutu menteri kesehatan ,1
lho kasih wan aibon ,0
pantes ajah data amburadul ponakan undangan x disuruh bawa ktp asli surat pernyataan dikasih kartunya atm dki nya dicaplok sm orang banknya ,0
so proud of you le ,2
pejabat ngk jalur hukum tegak pasal koruptor rakyat jadisuper sakit hati pejabat bermain mata uang korupsi ,0
sih terserah nis puas2in jungkir salto jaran goyang jek jungkat jungkit jungkar jungkirserah ri kasihan anak cucu nis enak tujuh turunan mati indonesia raya selamat menggelandang lepas dki ,0
asli setuju kak ,1
kemensos bikin pusing data usulkan perbaikan daerah dijadikan bahan perbaikan data pusat data dikeluarkan bb ppkm sasarannya pkm bst pkm pkh peserta pkm bltdd ,1
dirumah deh gara2 konten nyawa hilang bray pejabatorang kayamemang ganas virus nya meninggal gara2 varian delta loh ,2
rakyat lelah produk hukum negeri ,0
dimana ko ,1
mencari cowo kayak lele dimana fix mencari cowo lele ,1
seneng banget lihat anak muda attitude nya baikk bangetso proud of you kakak leo god bless you ,2
alhamdulillah ,2
maling maling terindikasi maling maling mental maling kebanyakan perangkat pemerintah indonesia sulit diberantas angel angel angel wess ,0
komen dibawah calon2 komisaris bumn ,0
hukum mati koruptor ,0
suka banget sm konten seneng banget lihat ko leo dipakai tuhan perantara berkat beliau sukses semoga rendah hati diberkati memberkati orang gbu semoga damianus sehat dilancarkan ,2
ntt kupang ,1
lele lelaki idaman bgtt ,2
sehat kak leo moga ketemu bajo ,2
yaa ,1
lele nya segitu kondisi daerah ,1
maaf data masuk kementrian sosial daerah masing2 kepala daerah membenahi datanya lbh warganya kepala daerah kementrian sosial menyakahkan kementrian soaial piye jal gubernur ,1
perbaikan data dki persen pencitraa ibuk persen ,0
collective sewa sniper mas menunggu hukum pemerintah orang rakus kayak mikirin orang miskin menunggu bansos ,0
hh baca nenek ,0
yes mantap bu ,2
terima kasih le deh repot2 urus keep helping each others and be a blessing iya le ,2
awas mendadak setruk ,0
risma oh risma parah parah orang pakai surat menteri bansosnya sok nyalain gabenur dki cari panggung buk risma iya risma salah dki ,0
le ,0
keep spread ur positive vibes yaa le3 ,2
petugas daerah mintak uang biaya ojek rp1500 orang penerima bansos beras bu risma terjadikmn melaporkan ,0
alhamdulilah pahlawan indonesia bener2 membela rakyatsehat bu rismasemoga lindungan alloh swt ,2
hukum mati hukum nya mati ,1
butuhhkagak buatckadrun d5oang ,0
semangat lee tuhan yesus berkatii ,2
kasian bebaskan sajatp suruh pidato rakyatpling langsung kroyok ,1
lele proud of you ,2
hukum mati ,0
yok ,0
kereenn ,2
gubernur spesialis tata bahasa kerja deh nasib sial rakyat dki pilih pemimpin seiman ,0
risman cocoknya pemain drakor perfilman indonesia ,1
hukum mati ,0
logikanya perbaikan data lambat data penerima ganda mikir keras ,0
lele keren ,2
tolong terroris lembaga pemasyarakatan koruptor dibom ,0
pemerintah daerahnyasdm etoskerja terbiasa lamban daerah hal2 ,2
konten positif sehat ko sehat damianus murid2 disana ,2
cba bantuanbltdi kawasan blitar pantau ,0
w orang dki ,1
cantik cantik cewek salam magelang jawa ,1
sopo ,1
hubungannya data ganda penyaluran bank wakaka ,1
pemerintah nya tidur ,0
jatuh vonis semoga sang hakim dimutasi aman ,0
hebat kerja nya hasilnya ,0
menteri waw ,1
bu risma pimpin sby smpe skr bansos sasaran anak sdtksmp terima kasih bansos ktp ,1
intinya bantuan data ktp bantuan ,0
wkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkkwkwkkwkwkkwkwkwkwkwkwkwkkwkwkwkkwkwkwkwkkwkwkkwkwkwkwkkwkwkwkwkwkkwkwkwkwkwkwkwkkwkwkwkkwkwkwkkwkwwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkwkwk land ,1
semangats bang leo ,1
lha iya data pemdapemkot benersiapa bantuan kementriandinas sosial menunggu data pemdapemkot pemkotpemda data daerahnya becuskog salah dinas sosial ngurusin rakyat indonesiapada kebalik otaknya ,0
hukum mati koruptor ,0
le lope sekebon ,2
suka banget vlog nyakeren ,2
mah lbih prcaya kerja anies die ,0
hukum mati koruptor ,0
dana sosial data ganda bukanya kelurahan gunanya kelurahan kelurahan merepotkan bongkar runtuhkan ganti pertahanan sipil ,0
bank sebutkan bu risma menyalurkan pt pos ,1
batam ntt ketemu ayam pokpokpok ,1
modalnya cuma marah2 main drama buu ,0
notif langsung gas ,1
hii terlambat dikit akun cewek ,1
coba cek deskripsi ,1
remisi wkwkwkwk ,1
salut ,2
sawah iya pikir lee tertawa ,1
ntt terimakasih tuhan ,2
iblis ngacoh elus2 koplak ah ,0
sukses lee ,2
kangen suasana kampung langsung bilang somba anak momang oo ,1
banget ajg ,1
gubernurnya cek kelapangancuma teori ,0
pendataan penerima bansos bentuk tim khusus melibatkan tni polrijangan dinas kependudukan perangkat desakarena bantuan salah sasaran korupsi ,2
hukum mati ,0
god bless ,2
salam kupang ,1
murid gurunya bu nilai gurunya ujian disuruh susulan bolos anies anies kerja modal surat mbok iya kerja tolong tuhh ppkmnya pantau satpol ppnya sarapan dirumah melanggar tertib dirumah pusing cari uang nihh sembilan bahan pokok ngak mampir positif diperpanjang kerja kerja kerja main ,0
atm dki kemarin bantuan bansos via kantor pos ambil nya tunai capek2 antri urus2 nya ambil bansos nya tunai mohon bantuan tunai kembalikan via atm ,0
mantan pendaki gunung pecinta alam hatinya bersih jalan terjal semoga sehat bu terjang penghalang ,2
protes badan statistik daerah menterinya membagi sesuai data sodorin ,2
lele im proud of youu keren banget ,2
thank you leo respect kaya semoga bermanfaat ,2
nampak banget kakak leo nya melankolis terharu senang banget lihat semangat iya kakak leo memotivasi jaga kesehatan god bless you ,2
menteri sosial korupsi bansos nyindir anies tahunya maling ,0
seharusa hakim foting rakyat masak kasiahan maling salam hakim jari ,1
iya croscek bersamakan pemerintah provinsi dinas sosial ,1
bu risma blt pekerja ,1
nyesek sih bang sekolah manggarai barat bangga orang tua hidup mandiri sedari smp minim fasilitas semoga melahirkan orang hebatt respect bang ,1
bahas eh bahas kebiasaan tuman ,1
nissgak kerja nyapres ajjoorr negara ,0
le dana mencukupi mandi buatkan dinding penutup le biarpun orang masuk situ mandi terbuka nyaman anak2 menginjak remaja mandi lihat teman nyaman terima kasih le ,2
salut lesemoga keberkahan melimpah lelekemandirian lele dn kesederhanaan bnr2 contoh ,2
terharu ,1
baca berita boss ,1
nonton dana nya terkumpul semoga dananya bener2 berguna kehidupan sekolah anak2 disitu kamar mandi cewek kamar mandi kaya stressfull bgtpengalaman pas kkn kaya gausah mandi donasi berguna tabungan akhirat nya ,2
nyambung korupsi bansos ,1
pos catut ,0
ah ,0
maksih motivasinya ,2
salam kupang ntt lele ,1
berisi merunduk hatinya pandai sombong selalulah rendah hati ,2
semangat bu risma ,2
baju putih samapi lepas ,1
salam kupang ntt bang ,1
terharu banget ,2
bicara si ,1
awas bu serang kadron ,0
bangga banget kmu ,2
anies betulkarena cerdas mensos otaknya tumpul sanasini pesta massal bansos sekutunya ,0
up ,1
salut lele berbaur tuhan memberkati karyamu ,2
gubernurnya lepas tangan wkwkwk ,0
bu risma inspeksi mendadak wilayah kelurahan pisangan timur bantuan bst turun pas cek aplikasi jaki status nya mohon menunggu tertulis proses pemadanan data bst kementerian sosial ri maksudnya iya bu coba cek status data terpadu foto terdaftar dt foto hasil cek data terpadu statusnya berhak tertulis tahap menerima pengurus berita tolong mengerti ,1
yah iyalah media kualitasnya ,0
duhukum mati ,0
semangat orang semoga orang le ,2
salutt influencerinfluencer sibuk mengekspos alam flores hadir menunjukan sisi flores ,2
hakim suap ,1
semangat kak leo lupa jaga kesehatan marah ,2
terlambat nonton erwin maap iya erwin ,1
aneh nyata gubernur data data penerima bansos pemerintah daerah nya eeh data data ganda kemensos kemensos tufoksinya mencairkan anggaran bansos mengawasi awasi jalan nya pembagian bansos pemerintah daerah daerah data data nya berhak menerima bansos data data ganda daerahnya kemensos ,0
enak ditangkap belutnya belut nyemplung oli mati ,1
si nopel impoten berani nangkepin sodara nya takut iya ,0
hukuman th katena pejabat negara ,1
wouww bravo leo donasi mencapai lipat target ditutup deadline keep doing bagus bless you ,2
kurusan bu risma moga sehat bu ,2
ringan banget korupsi bansos blom potongan raya remisi ,1
kagum ,2
tertawa ,1
niat bantu bang uang ,1
menit demage leo behh ngotak pas omongan berdua ,1
seringsering konten le ,1
blinger orang tua insya allah ,1
jujur tersentuh banget thankyouu ko leo for treat people with ur true ,2
kasihan lihat bapaknya ngomongnya kayak ngosngosan ,2
lele edwin wkwkw ,0
orang bermanfaat orang lele menginspirasi ,2
proud of ko lele bener2 tersentuh banget lihat video ,2
terima kasih leo for your kindness ,2
hukum mati ,0
iya iya ,1
aa terharu bangett pas lihat reaksi damianus istrinya anakanak asrama pas lele priceless terima kasih iya le menginisiasi donasi kayak patut dicontoh suasana desanya bikin kangen kampung halaman huhuhu ,2
thank you le and pround of you ,2
anies penjahat korupsi uang2 rakyat jakarta beserta kroni2 nya gerombolan penjahat korupsi dikantor gubernur menghalalkan uang bansosuang apbd uang uang proyek2 dijakarta ,0
iya elah kirim surat koar2 taunya tertawa lawakan belanja software milyar ,0
buzzer deh lihat rekam kerja bu risma surabaya cerdas iya dipilih mentri keluarin turun gubernur deh ,1
mantap bu risma semoga sengaja bikin data ganda korupsi lolos ,1
isut daerah iya ,1
,0
smoga indonesia cepat pulih ,2
terima kasih lele mampir manggarai ntt ,2
,1
bang lele waddaapp ,1
kerenn inspirasi anak muda nya indonesia ,2
mengerti deh masak dki bank namanya bank dki buka rekening butuh proses iya bantu rakyat dki segitu sulitnya birokrasi nya jujur mengerti maksudnya mudah2an masyarakat jakarta cepat menerima bansosnya rakyat menengah banget dampaknya prihatin ,0
bukkalo nyablak dipikir sekian terimakasih ,0
ketahuan ketahuan geng korupsi bansos wakakak ,1
dukung kemarin ramai ,1
leo bikin video masak masak wkwkw ,1
dki semenjak pimpin anies kacau warga nya korbansemoga lekas hidayah nya memburuk dki ,0
salut bangtt ko leo thank you ko open donasinya rendah hati yaa ko semoga ko le lancarkan urusan yaa koo jaga kesehatan damianus semoga dilancarkan rezeki nyaa semoga anakanak asrama damianus anak anak hebat nantinyaa ,2
silaturahmi pondok pesantren al ashriyah nurul iman gratis biaya pendidikan pengalaman guru kuliah inggris ,1
salut banget tementemen belajar perjuangannya bener2 mudah bener2 bersyukur terima kasih ko membagikan semoga tementemen fasilitas doa ,2
donasi uangmu paspasan kuota internet skip iklan video ,1
rt lurah camat bupati gubernur pusat mem verifikasi data laporkan pemerintah daerah ,1
salam anak ntt terimakasih bang leonardo generasi muda dilirik dunia ,2
g bertele2 koruptor g dihukum mati ,0
mensos rakooes bansos serakah pool hukuman berdasar sungkan alias pakewuh guru sih seumur hidup hukum mati ,0
mantaappoolaahh ,1
inspirational ,2
lurah camat sekdes apatur ditiap daerah dijakarta iya sih gubernur dki data warganya hati2 terprovokasi situasi sulit sikut2an malu tua bat pejabatmau cari ,1
memimpin provinsi semudah membalikan telapak tangan ,0
sayang leo ,2
seberapapun nilai materi dikeluarkan sebanding kepuasan batin iya le bagus job ,2
risma cari pamor jalarta ,0
bang gunung ,1
bang leo terharu ,2
gubernurnya sibuk pencitraan bu maklum ,0
ayo skip iklan ayo ,2
menemukan data ganda memperbaiki salah sasaran ,1
jam release videonya donasi terkumpul jt target blom adsense ,1
lele proud of ,2
tumben gercep ,1
mitos ,0
kebanyakan ngamuk bansos salah sasaran melulu ,0
hukum mati ,0
ayo trendingkan ,2
inget formula edp nol deh rampung ,0
what ,1
bagus idea leo ,2
lele kayak pejabat video kali bikin tersentuh banget bantu ngerasa bersyukur fasilitas nyaman sekolah ,2
hebat banget lele semoga berhenti iya le ,2
lelee terbaikk ,2
ganda lipat nik ktp uniq tembus ganda korupsi dki oknumnya ,0
calon gubernur dki buu ,2
turah menteri kebudayaan ,2
mantap boss ,1
bang ketemu budi geming medan ,1
asrama desa kebanyakannya ,2
puji tuhan alhamdulillah menginspirasi membahagiakan orang orang terdekat terjauh ,2
okey ,1
anies kerja kerja orang otak pinter kuliah negeri manfaat jabatannya ambisi kekuasaan harta aji selagi gubernur memperkaya ,0
thank you ko leo pelantara subsfollowers ngerasa senengg banget idola koko hemm semoga halhal contoh pribadi subs ko leo aamiin ,2
pas nyanyi lagu sabang merauke kayak mengandung bawang2 yaa hebat ,2
eh duid t lbh taon mreka tarik bantuan rakyat taon dki daftar formula e resmi ny anis jabat ms gubernur warisin hutang monas gundulin pohon ny ngila ,0
google dudut pemerintah daerah dki anggaran software m ,1
keren banget lele sukses ,2
tu bersyukur fasilitas sekolah lengkap orang dapatkan mari malasmalas belajar ,2
salut banget lele sukses yah le ,2
,1
hukum mati ,0
bamng ilham ,1
soa ngada donk tempatnya bagus bnget ,1
leo salut ,1
intinya mah seiman jargon jargon dengar ,1
dimas ganteng salah sambung tambahan bansos bansos murni dki jatah datanya mensos cocok data doble penjelasan ,0
leoo ,1
aneh bu risma dki ,0
mentri jossbisa glandangan sudirman ,2
hukum mati koruptor ,0
terimakasih bang edwind kawankawan tuhan berkati ,2
prihatin tertampar bersyukur ,1
temenya jeromy polin ,1
bikin kayak lee ,2
orangnya pergi kakak situ langsung pindah otomatis ,1
keahlian lele beraksi ,0
tmpat orang nya tingal disitu bntuan orangny tingal daerah ,0
lele keren bgtt ,2
yayy ,2
semoga kedepannya bantu donasi biar bangunannya bagus aamiin ,2
,1
risma kesalahan dilempar bu risma bu risma orang cerdas ,1
kerja sindiran deh kasih kesalahan data sok kaya orang dki jakarta kerja partai masyarakat kasih data ganda sindiran partai redbull ratarata anggota sikutan korupsi bagibagi ,0
remisi ,1
dipugar bangunannyadirenovasi kerja pemerintah disana donasinya biar layak nampung anak sekolah sudh up divlog le ,2
lele orang balikpapan bicara nya ,1
mohon bantuan nya penjahat kelamin gebernurdan mentri bst bank dki butuh masarakat jakartautara tolong perbaiki kartu atm dki kosong kani butuh biayadi sukpura kecamatan cilincing ,2
terharu banget semoga lancar2 anak2 disana belajar baik2 rajin2 diberkati disertai dicukupkan kebutuhannya aminn ,2
yeyy koh leoo uploadd ,1
memsos atm dki surat dati mensos semdiri atm dkai alaham memnatalkan a tm dki nol sedamgkan atm tetangga semuamya rp saua fapat ganjil lena setruk jansaja susah umur lenapa mensos sampa hati teyangga adil pilihan memsos oni tebang polih wajar tamya rt lurah rawabumga kecewa btl yh tebang pilih mohon koreksi ,0
salam anak ntt terimakasih bang leonardo generasi muda dilirik dunia ,2
semangat kak leoo tuhan berkati rencanarencananya ,2
sukses kak ,2
tuhan yesus berkati ko ,2
si asma berulah cari muka sehat anies ,2
hewan piaraan persilahkan menyanjung majikan betita anis hewan piaraan bermunculan lapar iya kerja kerja kerja menjilat menjilat menjilat ,0
suka bngt vlog kaya ,2
bayangin kamar mandi die2 orang saudara puas ente wakakakk kasian bahas die bahas ,1
sehat leo anak muda ,2
sukses leo ,2
,1
heran rt camat sih situasi kondisi kayak ,1
kakak singgah kupang ,1
umur orang ,2
papahnya leo bangga banget pastinya lihat anaknya ,2
keren ,2
gimna amburadul hri datanya deh bgus lngsung kkita datanya bsok2nya ubah data pakai ngubahnya pakai data orang laen ,0
sukses leonardo edwin ,2
pdip kader secemerlang inisehebat sejujur iniyang diangkat puan megawati sby kesamaansuka memaksakan anaknya jabatan nyata nyata kepala satuan mata embannyakarena mumpunitidak kredibel cerdas ,2
dihukum mati ,0
bang coba reaction chanel youtube misteri sakral official bar bar banget hantunya seram coba bang ,1
lele sopan banget bicara nya respect ,2
hukum mati ,0
donation tutup ,2
iya sih berjubel ,0
maju bu risma semoga bu risma2 rakyat dukung ,2
gayo century hambalang pelakunya deh hukuman formula e dp kpk ngeributin ,1
kompas editornya ganti musik rock melulu ,1
fase dimana tingal keinginandan fase dimana kenyataan semangat kakak leokarna baiknya manusia yamg bermanfaat manusia lupa bersyukur ,2
kepala daerahnya kerja gara uud otonomi daerah daerah sefrekuensi pusat mis komunikasi kepala daerah pegang partai pengusung pertanyaanya kepala daerah menggunakanya hak politiknya mengikuti pusat ,0
lumayan ladang korupsi pejabat kerjaan kerjaan pejabat pemerintah daerah dijakarta kota amburadul cermin buruk kinerja pejabat kkn kiamat ,0
sawah iya lau le laut ,1
tertampar sih semangat belajarnya difasilitasi layak ayo bismillah bantu donasii ,2
lucu banget bapa tos ,1
kopet ketemu brunding clear kowar kowar baper sih jateng kocar kacir sasaran mbacot bu ,0
hukuman mati disaat rakyat kesusahan menghadapi pandemi covid bantuan pemerintah tega2 nya simenteri mengkorupsi uang rakyatdimana letak hati nuraninya sang menteri koruptor inilagian janji pemerintah kena hukuman mati manacuma dihukum thnpaling2 bebas akibat banyaknya remisi2 ,0
nama2 penghuni ragunan rapi rinci penduduk dki ,0
kasian to bu rismaanis orang nomor dki loo pemimpin alias plongah plongoo ,0
bot youtube ,1
kasian bansos iya noh korupsi mensos hahaha ,0
silahkan bumliy ,1
makasi leo menginspirasi ,2
aamiin ,2
calon mentri pendidikan semoga mensejahterakan pendidikan indonesi lele sukses terusswmoga orang sukses membantu mensejahterakan pendidikan indo ,2
ikutin lele pas amerika opening nunjukin jam v ,1
akal drakor film seekor harimau kena covid19 ragunan dijunjungi wan ,0
koroptie hukum covip hukum berat kasihan rakyat miskin ,0
waww manggarai semangat abng ,1
terima kasih orang ,2
anies memaksa vaksin warganya males dukung hadapi tu ratu drama ,0
pengenkesanav ,1
bagus bu risma alon2 kelakon ,2
risma harini mikirin data dki bansos dki datanya betulin percepat pendataannya pejabat daerahnya perangkat desanya setap gubernur dkikan kebagian jatah bansos risma harini sibuk data bansos pejabatnya belanda indonesia ,1
semangat lele ,2
welee lele ntt ajah welcome to home lele hope you enjoy it ,1
bansos bikin susah buka aturan apapun biar peduli kesehataan tetep idup peduli bolh mati biar alam seleksi ,0
iya betullw gabung ,2
terima kasih koko le keluarga manggarai koko le jesus bless you ,2
mengklarifikasi dikompori olah berbenturan politik ,0
a bantu desa ynk penghasilan ,0
hukum mati koruptor ,0
yaelahh berantem data ribut2 malu rapatin woyy ribut2 ricuh cepat bantuan ,0
bongkar pencitraan si rizma ,0
pya cair bst bank dki pdahal dpet cman bst atm ny suruh pjangan januari ympek april dpet skrang dpet msalah ny dmna plian dpet skarang ,0
semangat ,2
salut youll do great things in the world ,2
mohon data penerima bansos melibatkan tni polri aparat kelurahan warga masyarakat bantuan family aparat kelurahan pejabat kelurahan mendekati pilkades masyarakat memilihnya bansos nya dicabut ,0
so inspiriing ,2
oo oke okeooke oke ,1
terharu ,2
menit ,1
ktp jakarta utarasaya domisili kabupaten bogorkccilengsitpi nga terima bantuandimanakah kerjaan ,1
bantuan sya dagang usaha orang kaya parah ,0
lele down to earth banget ,2
hahahahhaitu bansosdata covid dki selidiki ,1
lele upload huhuu tungguin ,1
suka ,2
mohon ijin bansos ,1
otak gubernur dki bu kebanyakan otak manusia normal sabar iya bu ngadepin nya curiga sumber bansos terbesar dki jakarta ,0
gubernur salah hulu hilir udeh tenggelem diurusin ,0
kerenn leo leo ngebantu orang orang sukses orng berguna yashh ,2
wkwkwk savage ,1
hukum mati ,0
suka mendramatisir menangis biar boom menangis ketulusannya infonya lengkap ,2
hp iya ,1
bu risma maunya transparan anies senangnya ngajak kucing ,0
jaga kesehatan ,2
sekolah sederhana belajar mencapai citacita ayo uang membantu orang menambah hati amin iya tuhan semangat bapa anak anak sekolah nusa tenggara timur indonesia ,2
bang ndaki gunung tunggu kontenya ,1
dien alhamdulillah salam toleran ,1
vaksin ,1
islam alhamdulillah non puji tuhan ,1
kampung mah kgk lokdon ,1
pikir chanelnya anak dedy combuzer ,1
anies baswedan jenius terang iya takjub kemampuan menemukan halhal orang lihat jaya suprana tokoh tionghoa pendiri muri museum rekor indonesia ,2
laporkan langsung pemerintah pusat bukita daerah2 dki bantuan ,1
media menggiring opini permusuhan meraka diarahkn bersinergi ,1
janganjangan beriman ,0
hotel mah ,1
rote rote rote rote ,1
makan emas bekas uang koru eh sebentar bakso ,1
hp kuota komen komen nya bu bantuan orang miskin kgk hp kasih tangan kasih kaki allah pakai kerja ,2
suka konten stay safe stay healthy xoxo ,2
bansos data2 hilang layak datanya hilang tiba2 makan bumi ,1
suka konten anak muda lele semoga lele diberkati berkat orang amiin ,2
gubernurgmn ,1
diberibantuan iya bu warung makan tutup karyawan pekerjaan bantuan bu gimna terimakasih ,1
anis lagu disalahin korupsi bansos disalahin korupsi kemarin juliari batubara ,0
i ,1
nya urusin rakyat dki perhatian bantuan ngurusin mentri jelas2 kerja nya nyata nyaa pemerintah daerah model piara ,2
nyusun protes ,0
ganda sebenernya cek nge sync data dukcapil tarikan data nya coba bu tenaga it nya benahin sistem pembagian bank pos ribut teknis malu rakyat lihat tersalurkan baikurusan dapurnya mohon benarkanminus dimana dimana dimana dimanaayo kerjasama indonesia baikdont playing victim ,2
hukum mati koruptor ,0
mampir pulau alor lelee ,1
deh ,0
gubris bu arabmaklumi sajaa ,1
terima kasih lele menginspirasi ,2
bisabisanya ngejawab suara ayam hahaha semangat bang leo ,1
video ,1
bikin pernyataan blunder sdr ,1
lahh ,0
lele with his ciri khas selamat pagi ges jam ,2
semoga calon mentri pendidikan terketuk membantu ,2
salah sih jadikan cita cita hidup bebas kesana kemari tujuan bermanfaat dimanapun keren banget lele butuh tim kesana kemari biar angkat kardus kabarin yak wkwkwk banget hidup bermanfaat kayak lakuin ,2
terima kasih orang god bless ,2
semangat bang leev ,1
renov bngunan ost mhlkamar mandi leo dbuat layakkayaknya kmr mandi layak deh ,2
,0
sikatt ,0
yey video baruu stay healthyy ,1
tuntutan jaksa rendah pasal2 nya pakai covid19 bencana nasional non alam yahh harap maklum banding remisi2 ,1
persewaan motor pinjam ,1
lakukan kakak lele bagus mari dukung pendidikan indonesia baiklagi iklan jngn skip iya ,2
dikasih data ganda penerima terimagimana jangan2 nilep kaya teman partaimu ,0
proud of you lee ,2
kubantu shere ,1
bang lee gunung ,2
cuma blng for ,1
terharu bangett ,1
janji firli koruptor bansos hukum mati berbohong ehmalah kpk matikan ,1
memimpin indonesia saudara ,0
hukum mati ,0
ok ,1
sehatyaa ,2
data ganda bansos ditilep ,0
bu risma mmg is the best sehat njih ,2
wkwkwkwk andai negara memiliki kepala kepala negara pusing gara liatin hukum negri enak banget koruptor indonesia besok kasik jabatan korupsi hutang negara biar kaya raya hukumannya lobi lobi pemerintahan kepala ber otak kambing ,0
maling bansosnya petugas partai apapun merek hpnya mesinnya tetep made in china ,0
wow kotak nya jatuh ges polosnya astaga isinya lampu belajar ,1
ajaar buk ,2
namanya system elektronik amburadul pinter jujur ,0
mantapp lelele ,2
hukum mati ,0
rote rote rote rote ,1
carut marut data bansos dki ,0
bu mantrisaya melakaui bank dkidi juli atm nya kosong buzonksampai cair atm dki nyamohon bantuan nya bu terima kasih ,1
wow jenius mengendalikan fikiran manusia kemampuan otak ,0
paham singkronkan data putuskan dianggap orang menjadikan alasan menundanunda pekerjaan ,2
hukum mati ,0
bocah paud main sosmed ngetik belepotan kayak make bedak ,0
gbu le ,2
ii ,1
ppkm iya kawan ,1
maunya anies serang bu risma bansos eehh kena serang warga dki menunggu bansos datanya kelar2 pemerintah daerah dki ,0
salut banget ko lele sehat orang kangen suasana kampung ,2
,0
usul rtrw ajukan kepala desa lurah kirim kepemerintah data nya kasih kemensos ,1
piye sih mbak bu risma data dki selesai pembenahannya sekian lha anies baswedan tnya pemerintah provinsi dki dinsos jakarta bukn bu risma ,1
semoga bantuan tersalurkan oknum bermain iya sobat ,2
betulkan ku penjara seumur hidup terealisasi ,0
maling maling uang rakyat berhalusinasi zaman zaman primitif zaman kuda gigit besi zaman surat menyurat bermodalkan rakyat langsung percaya zaman canggih saudara ,0
umur orang2 baikk ,2
proud of you ko ,2
terima kasih leo ,1
anies cocok gubernur cocok dosen bicara nya bagus hasil nihil ,0
salut ,2
semangat le ,2
segitu balapan edukasi mobil listrik iya edukasi pengadaan mobil listrik murah rakyat buang2 event cm hitungan indo pembalap ny cuma acara orang ,0
data mark up tim konon mencegah korupsieh tim tukang sunat anggaran siniambyar jakarta klu wan abut mnjabat ,0
anis merangkai kataklw hitung hitungan new weey ,0
terlambat donasi tutup iya le ,1
skip iklannya ,2
pancung ,0
nggeh om ,0
jidat gedetapi sayang licik ,0
semoga efek jera ditiru pejabat ,0
sehat ko leo proud ,1
joss bu risma ,2
kemarin ko mengantri iya nerima bansosnya pakai atm ,0
dinas sosial mikir kota ajaprovinsikrn milik pemdakalau kementrian soalbaru mikir indonesiagituu ,1
terima kasih ko edwin semoga rezeki melimpah god bless you ,2
berkat orang lele tuhan yesus berkati lele ,2
opening lele pagi gais sekrang jam ,1
hukum mati koruptor ,0
thank you so much for your effort behind this damianus project saudara ,2
dki autopilot apa2 pusat turun ,0
leo suaranya gemeter sih terharu yabangga banget serius deh pedulinya ,2
orang bermanfaat merugikan semangat bang lele ,2
jujur makan bareng warga enak feelnya banget ramai makanannya ngerasa enak si le makan sabar asramanya kerennyaman ,2
anies mah ketinggalanyg deh belanja online deh ,0
semoga sahabat disana iya note900 subscriber susah iya ,2
pantau langsung biar mafia nyakarena banget manfaatin situsai buktinya ko ,2
hukum mati ,0
belajar tinggal kota kota bersyukur rumah layak lupa semangat ,2
formula e tolong dibantu bu kasihan pelicinnya ,0
membantu butuh data layak dibantu dasarnya data ,0
susah bang korupsi ,1
semangat ,2
adain abang donasi kayak ,1
transparansi data kunci permasalahan dki izin buka bukaanbosqu ,0
