text,label
sabar kaya ekonomi q kena keluarga kena covid orang untung sabar ,1
perpanjang ribu biar ,0
iya pemalas kerja pilih pilih giliran disuruh susah otakmu ,1
lomba laper ,1
polisi jng ,1
samir bilang males lihat melamar kerja dimana melamar males   coba deh ,1
samir aturan ,1
samir iya kerja uang yong iya wis cicil yong iya ,1
rakyat bikin aturan rakyat enak ,1
games ,1
samir bertahan hidup ,1
bang ,0
bang mikirin kantong si pintar bang ,1
samir mu ,1
samir patuh lapar tanggung ,1
allah menang menang yaa ,1
samir samir es kakak ,1
sok pintar disuruh pemalas suka komplain komplain otakmu pakai ,1
samir cari kasian keluarga uang haram ,0
orang orang pemalas ,1
lomba ,1
jokowi habis ,1
iya uang ,1
menang palang ,1
samir rakyat tanggung ppkm kelaparan mati covid mati kelaparan gaji ,1
samir bisnis vaksin iya mencari ,1
menang ,0
level ,0
kasian orang ,0
menang pejabt sandang lomba pejabt tertawa ,0
diperpanjang silahkan da ,1
samir si kasih uang rumah uang enak rumah bertahun enak rumah makan bikin mati ,0
ardiansyah eh males kluar rumah rumah kasih makan bilang  males si bodoh kakak ,0
samir iya ,1
soeputra cari ,1
samir silahkan diperpanjang tanggung biaya hidup rakyat indonesia ,1
samir patuh patuh ,1
vaksin ,0
wkwkwkwk anak yaa ,1
games lomba an bikin lomba iya ,1
samir kerja sono eh ppkm ,0
ppkm vaksin berpengaruh ,0
ayo lomba hutang lapar ,1
samir manusia kebakan ,0
lomba pakai masker lomba swab ,1
baksoo baksoo ,1
ardiansyah laper bakso bang pedes iya bang uang kerja dibayar vaksin ,0
soeputra makan kebutuhan ,1
bayar ,1
ardiansyah habis bayar pakai vaksin iya astra ,0
sengaja susah vaksin control ,0
hidup ngk susah ngk makan ,0
mantap indonesia ,1
tanggal jalan jalan ,1
samir dagang ku bahan pokok cuk sembilan bahan pokok cuk angka cuk cuk cuk ,0
patuh i enak makan gaji kerja dirumah ,0
 lihat ,1
samir aturan bodoh makan tu uang haram kah ,0
iya langsung vaksin biar mati ,0
samir bangun ,1
lomba uang ,0
vaksin manjur astra manjur imun masyarakat pekerjaan uang ,0
bikin imun iya ,1
mh ,1
orang sakit uang langsung sehat ,2
vaksin obat merah ,1
suka hati ,2
bos sistim imun jaman masyarakat ketakutan sistim imun ,2
tanggal merah  ,1
parah saudara agustusan kovid ,0
iya ramein persetan ,0
negara negara bertahan hidup selamat winner winner ,0
semoga allah ppkm level allah ,2
aminn ,2
aamiin aamiin aamiin ,2
yra ,2
rakyat indonesia ,1
boss ,1
 biar ,1
isu lolos ,1
susah negara kaum apapun  semoga allah swt orang rakyat  aamiin iya ,1
amin iya robbal alamin ,2
allah rakyat semoga pemerintah semoga allah ,0
amin iya rabbal alamin ,2
semangat masyarakat makan ,0
iya allah urusan ,2
ppkm level allah bertahan hidup ,1
macam2 ,1
iya gaji iya rakyat  kyak pdip butuh rakyat pemilihan penghianat rakyat pdip ,0
perpanjang silahkan da alias ,0
vaksin iya vaksin ppkm ,1
vaksin vaksin ,1
diperpanjang ,1
tolong rakyat semoga bertahan ppkm semoga rakyat jualan jualan jalan ,2
lanjutkan rumah jual ,1
pemerintah lonjakan covid lonjakan ekonomi ,0
bebasin iya biar mati ,0
pemerintah iya  masyarakat ,1
om ,2
rumah sakit kayak ekonomi sakit ,1
main sakit mati ambil ,0
giliran loo masuk rumah sakit kena covid biar ,0
nahh dirawat inap rs swasta covid dirawat inap covid bayar kemarin inap alasan bayar biaya kemarin adik ,0
covid lihat ,0
perpanjang bos level ,1
si boss ,0
kena x sakit rumah mkan minum sembuh rs pulang tanggal nama ,1
mikirin ekonomi bayar biaya rs ,1
deh kena sembuh makan stres ,1
coba ,1
vaksin larang vaksin mala meninggal bunuh ,0
coba lihat covid tolong ,1
normal covid ,1
jokowi data ,0
gamati dimana covid gamati ,1
masyarakat dipaksa letak ham ,0
level biar mati ,0
level deh ,1
silahkan perpanjang sesukamu mentri sehat mentri urusan si ngibulin cari orang ,0
terlatih makan lanjutkan ,0
presiden jokowi kepala terima kasih ,2
divaksin mati deh kali lihat tu deh mati ,0
mati kelaparan pemerintah indonesia ppkm lanjutkan ,0
habis vaksin sehat ,2
sok iya paok vaksin g ,1
iya ntr makan ,0
sbenar tdak alasan g sndri ,0
jangka pekit jangka ,1
ayu yah sodara rumah sakit tangan kovid  sodara sakit kovid   ,1
bodoh kali vaksin ,1
lanjutkan pakai kerja kerja kerja ,2
kepala ,2
ayu ayu iya bilang covid covid ,2
g vaksin kena divaksin langsung ,1
butuh makan dagang sekolah anak bayar hutang bayar ,1
roy sehat mati ,1
langsung ,1
mati hidup alhamdulilah vaksin makan   ber semoga  ,2
nandar vaksin spesies ,0
m divaksin ber sehat iya ,1
sm biar kaya ,1
smp puass g bkln ko cina mlh msuk ,0
roy anak ,1
orang m ,1
covid takut ber allah swt ,0
keluarga vaksin ,1
puskesmas vaksin habis doank ,1
divaksin cepat selesai ,0
vaksin prokes kena covid swab virus ,0
keterangan vaksin ,1
bingung vaksin tertawa ,1
makan masi hidup beli makan ,0
angka covid asumsi ,1
wna bawa virus indonesia ,0
ayu pekit pemerintah rs sakit bawa an bilang kovid ko dak masuk akal ,1
vaksin bikin ,1
semoga allah  ,2
covid bos biar ppkm level ,1
lanjutkan level ,1
maju kebijakan ,2
letak orang sabar ,2
laper bang susah cari ,1
hati sabar allah q habis kena untung mati ,2
bang isu bang ,1
lanjutkan mangan ,2
ppkm kaya wkwkwkwk aturan level ppkm ,1
ppkm diperpanjang tka masuk  ,0
diperpanjang tanggal kayak ppkm demo ppkm ,0
ma ,0
permainan bisnis semoga pertanggung ,0
aamiin iya ,2
kasih jngn ,1
ganjaran ,0
kah ,1
sekolah ,1
takut ,0
perpanjang ,1
jngn berhentikan ,0
bau bau ,0
ma enak gaji rakyat rakyat ,0
kirain ,1
perpanjang hidup ,0
perpanjang pemilihan suka sandiwara kayak ,0
ppkm pergi ,0
ppkm pelan mati ,0
jaman ,2
ppkm pelan pelan ,0
mesjid ppkm pergi mesjid ,0
rakyat mentri ,0
level level level ,1
level biar rakyatmu ,1
yaa allah ,1
jokowi ppkm dn kebutuhan rakyat bos ,2
bagus rakyat cari ,2
isu saudara ,1
kena covid prokes covid ,1
indonesia jajah orang ,0
indonesia jajah cina cina ,0
rumah bantuan ,2
 kaya ,0
nandar disuruh prokes ,0
the indonesia bilang dilaksanakan ,1
ppkm ,1
kaya teriak prokes teriak indonesia ,1
bos jabatan sakit corona ,1
masyarakat  tuhan ,2
setuju makan so menjaga imun masyarakat mesti virus ,2
deh yaa ,1
mati rs kemarin ,1
pemerintah keras masyarakat ,0
bukti masyarakat biar dimana ,1
pedagang ppkm negara iya ,0
makan beda hilang ,1
erinsa orang pelanggar ppkm dihukum tolong berita mengerti ,1
dunia yah tumpul kakak dunia anime anime ,1
erinsa tumpul pelanggar ppkm dihukum ,1
erinsa iya pelanggar ppkm ,1
ppkm meninggal pemerintah masyarakat deh ,0
adik bilang iya kakak belajar pakai main ku ,1
pertanggung allah orang ,0
pemerintah indonesia uang akhlak ,0
dikalimantan covid pekit meninggal sanggup melawan virus ppkm ppkm letak mesti menjaga waspada covid imun makan ,2
meninggal rs kah ,1
khoir meninggal rumah rs ,1
ppkm orang meninggal covid meninggal rs ,1
khoir kota meninggal daerah kena vaksin or imun boss ,1
lihat data jam rumah status meninggal rumah ane pusing ambulance macam2 ambulance jaman ,1
wis perpanjang mati ,0
boro boro beli kebutuhan pokok susah imun laper ,0
makan susah ,0
khoir ,1
imun cari makan batasi pusing ,0
pekit ,1
iya iya orang kopid kopid ,0
dikalimantan ppkm   daerah fasilitas ,2
meninggal ,1
kafeer ,0
covid anti prokes mn masker keluyuran kena masyarakat salah pemerintah manusia kayak ,0
situ mengerti medis pastiin covid medis pastiin langsung makan ,0
terkecuali spesies covid ,0
covid klu kena covid ,0
iya jt kasih uang tu covid iya ngak iya lonjakan ,0
rs ko mati kena covid ,0
kena si covid rumah sakit sembuh ,2
covid h ,0
masyarakat sehat daerah isu ,1
orang orang orang orang pulau covid orang orang takut allah virus tujuan  bisnis ,1
lvl beli biar mati ,0
the power lip service ,0
level level ny ,1
perpanjang biarkan penderitaan biaya jalan ,2
ppkm level ganti covid biar biar kesempatan ngk ,0
meninggal kebakan covid sakit orang ,1
pemerintah ppkm pedes banget ,0
ganti makan rakyat makan drever drever ,0
lv lv ,0
pusing dagang banget ,0
lanjutkan ppkm ,2
bantuan pemerintah susah bantuan bayar pakai susah ,0
iya corona g hilang sakit corona ,0
kayak jualan vaksin habis ,0
agustusan ppkm level desember ppkm habis desember level ,0
the bagus the ,1
arah  pemerintah agama rakyat ,0
perasaan ,1
perpanjang penalti ,0
ppkm lv biar kaya anak ,0
perpanjang makan rakyat iya jiwa biarkan lapar ,0
enak ayolah ,0
cepat rakyat kelaparan ,1
pemerintah daerah  suka ,1
rakyat peduli ,1
makan ,1
kemarin presiden ,2
lanjutkan ,0
jualan  bayar dibayar ,0
iya allah barangsiapa tanggung urusan hidup barangsiapa tanggung urusan ,1
trimakasih vaksin ,2
mati rumah sakit rumah sakit ,1
perpanjang langsung ,1
boss tka biar cepat level ,0
bos ku ,1
rakyat akal bos bertahan hidup ,1
indonesia ribu orang tka indonesia ribu orang imigran indonesia negeri orang indonesia mata terbuka ,0
pns ,1
gaji tanggal muda mantap ,1
maaf produk jaman kerja menjaga iya kerja ,2
iya gaji aturan negara tka gaji gede ,0
orang susah makan susah susah relawan papua biar semangat hidup wkwkwkwk ,1
iya gaji gaji kaya bikin bang bisnis iya sekolah ,1
ppkm orang meninggal ppkm pikir pakai menerapkan ,0
sakit pilek jantung auto covid ,0
iya allah ,2
uang cepat level mencari makan gaji negara ,0
habis virus virus boro cuk wkwkw ,0
jawa dicovidkan ,0
ngak ngak ,1
biar pinokio aman presiden bertambah  orang t ,0
perpanjang biar rakyat mati kelaparan gemuk sehat ,0
tolong biar ,1
perpanjang jabatan ,1
orang migrasi ,1
yok ,2
kah berita kena uu ,1
berani angka buka data angka angka covid ,2
ppkm iya ,1
jawa ,1
sehat covid kena covid saudara ,0
nugroho lon ,1
nugroho jabat ,1
didunia pekit beriman beriman takut sakit mati ,1
menunggu level ppkm ayam sembuh ,0
jokowi gmna perpanjang gmna hilang covid permainan pemerintah ,0
ppkm jalan ,1
maaf orang sakit cari sehat pakai data sembuh bilang ,1
kebutuhan cepat ,1
cepat sembuh ,2
turun permainan kovid ,0
ane main level up susah giliran level up ppkm ,1
pulau ,1
alhamdulilah ppkm perpanjang indonesia sehat iya rakyat rakyat ,2
level donk ,1
rakyat mu makan terimakasih ,1
dunia masyarakat ,0
level biar kemarin bilang menurun ,1
menunggu selesai habis ppkm ,1
gagal covid mundur ,0
lanjutkan jabatan mu habis ,1
semoga pemerintah prinsip biar iya ,1
saudara vaksin negara ,2
semoga cepat ,1
presiden ,1
pemerintah kaya ,1
perpanjang jangn ,1
ppkm selesai masyarakat ayo ,2
dpr mpr gaji gaji kasih rakyat berani pusing pusing kesusahan makan ,0
negara kasih makan rakyat  ,0
biar allah ,0
mobil mobil mewah mewah jual uang  rakyat kasih fasilitas mewah ko gaji coba gaji rakyat ,1
bingung semoga allah swt ,2
ppkm perpanjang rakyat ,1
perpanjang level ,1
pakai masker pakai alat swab prokes dagang alat pcr ,1
mbak ayu ayu pendukung fpi ,0
kholik tolol ,0
kholik pakai akal sehat ,0
coba alat alat ,1
alhamdulilah perpanjang sukses indonesia ,2
normal hidup kopid ,1
covid bingung covid enak ,1
untung migrasi lolos ppkm tertawa ,1
ayo bikin lomba mkan pakai masker ayo ,1
ekonomi covid ,1
level biar lapar ,0
diperpanjang nama level ,1
terima pemerintah eh makan kasih ayam  bau ,0
perpanjang pemilihmu ppkm biarkan pemilihmu ,2
ku mu jokowi ,2
ppkm level ma level ,1
tanggal tanggung ,1
perpanjang rakyat butuh makan kebijakan anak anak butuh biyaya hidup ,0
indonesia maju singapura covid flu ,1
indonesia covid pulau jawa menggiring bebek menggiring bebek ,1
lonjakan ,1
beda singapura negara negara hutang  ,1
anak kerja ,1
diperpanjang diperpanjang diperpanjang ,2
kagok perpanjang kakak saetik saetik masyarakat mu terlatih makan ,0
vaksin indonesia divaksin ,1
tanggung diperpanjang pemilihan ,1
jawa habis beli kebutuhan pindah jawa biar ,1
cepat masyarakat masyarakat pemerintah ,0
rakyat mati sulit cari uang mati covid rakyat ,0
agustusan lomba bertahan hidup ,1
masyarakat mati covid mati ,1
lonjakan covid warga covid indonesia menurun ,0
iya mati covid ketahuan tolol covid keluarga aman deh ,0
sa contoh orang bodoh coba covid ,1
sa coba kasih pcr virus bukti  ,1
bodoh bang dn pcr virus ,0
dana covid pemerintah rumah sakit ppkm ber level level rumah sakit data covid langsung menerima dana covid ,1
lvl ntr ,1
enak diperpanjang tuntas ,2
coba pemerintah dana rumah sakit biar rumah sakit data covid ujung ujung  ppkm level ,0
hidup negeri ,1
gass lanjutkan biar ,0
salah kena ,0
rumah jual membayar biaya hidup semoga pemerintah rakyat ,2
ppkm lvl ,1
ppkm level lapar kayak ,1
perpanjang allah dunia negeri ,1
skr nama ppkm skr ppkm pakai level ,0
beda ppkm hidup mati swt ,1
apapun ,1
semoga diperpanjang ,2
jawa vaksin covid sehat ,0
negeri ,0
menunggu diperpanjang nama deh ,1
level level ,1
enk iya wna kluar masuk indonesia larang ,0
kali masuk rumah ,0
kena kovid banjir allah swt ,1
meninggal covid vaksin pergi urus sulit ,1
ah mangan biar biar sehat mkan iya ,2
ppkm perpanjang tanggal biar aman ppkm ,1
g selesai tanggal diperpanjang ,1
salah perpanjang ,1
mati ,1
enak  ,1
deh level langsung ,0
kayak  penjahat kelamin ,0
covid kebutuhan rakyat ,0
kebutuhan bantuan cepat aturan  cepat bantuan ,0
cepat rakyat main ,0
vaksin covid ppkm ,1
ppkm rakyat makan tka ,0
kumaha pertanggung jawaba ,1
seumur hidup rakyat ,1
hidup ,1
ayo pilih jokowi hidup susah ,0
yok semangat  ,2
lonjakan covid yaa alat pcr  ,1
tanggal diperpanjang ,1
perpanjang ppkm biar mati perpanjang lihat mati ,0
pakd masi ppkm pakd ,1
beda ppkm level masyarakat prokes pandemi indonesia masyarakat sulit ,1
rakyat lihat masker corona ,1
negara iya masyarakat ,0
memakai masker butuh masker tangan menjaga orang o ,2
rumah sakit covid dicovidkan ,0
ppkm perpanjang ,1
pemerintah masyarakat ,0
ppkm  nonton ,1
ppkm asumsi ,1
rakyat kelaparan langgar ppkm ,0
nama ganti ppkm ,1
bikin pusing ppkm susah  cari uang pedagang ,1
negara menjamin rakyat patuh dirumah kebutuhan bisnis phk pandemi maaf prokes keluarga ,0
lanjutkan rumah ,1
tanggung tanggal biar kerja mati mati kelaparan virus corona ,0
hidup negara hidup ,1
indonesia berita bencana covid coba lihat negara bencana banjir coba indonesia bencana negara biar hilang berita corona ,1
indonesia negara ganti covid cepat ,1
ppkm perpanjang tolong butuh kerja tolong ,0
beli vaksin pakai gaji rakyat setuju kovid cepat ,1
perpanjang biar ,1
teros level masyarakat msyarakat mati ,0
ppkm pakai level ,1
oky cepat lanjutkan ppkm lanjutkan mantap ,2
virus buka ppkm pekit turun indonesia ,2
perpanjang masyarakat ,1
jawa jawa sabar kantong t ,1
semangat lanjutkan ,2
sehat sakit mu ,2
semoga bantuan aamiin ,2
kaya kaya miris negeri ,1
apapun kebijakan pemerintah dpr hati pemilihan alias golongan ,1
biar golongan ,1
akal pemerintah ri ,1
rakyat mati kaya ,0
lihat data lihat langsung covid  langsung bener2 permainan pemerintah mulus banget ,0
diperpanjang ppkm pegawai negeri digaji biar cari ,0
diperpanjang presiden puas rakyat ,0
smp jam ,1
rumah makan minum uang ppkm level ,1
cepat cepat cepat cepat bayar cepat cepat ,1
perpanjang seumur hidup iya biar bener2 ,0
sm sya makan allah bangun rumah ,1
klau covid ,0
deh pertanggung ,1
ppkm hutang ,1
x perpanjang ppkm level level semoga covid cepat lep dunia aamiin aamiin aamiin iya ,2
isu rumah prokes ,2
dana covid rumah sakit butuh rekrut gaji covid hilang ,0
lanjutkan sesukamu level rakyat terlatih makan ppkm penduduk menunggu dibumi ,0
deh hati hati rakyatmu ,1
ppkm level level rakyat mati ,0
ppkm tka cina masuk orang ,0
berita lihat sembuh ,2
fakta polisi salah pemerintah kepala presiden jiwa ,2
apapun pemerintah ,2
mati hidup butuh makan pekerjaan bayar tolong ppkm ,1
sakit takan covid ,0
perpanjang masyarakat covid ,2
main ,1
pusing perpanjang uang susah susah uang ,1
agustusan ,1
keluarga butuh ppkm ,2
iya allah kecewa sm menunggu kerja makan iya allah ,0
semangat ,2
perpanjang anak gaji bayar bayar spp makan ,0
kerja orang drmhkan gaji pekerjaan eh drmhkan ,0
rumah bayar ,1
iya banget iya banget bayar ntr ,1
pemerintah menekan angka covid menekan angka kelaparan ,0
covid pakai masker kena covid ,1
kluar   manusia mati indonesia obat cina coba ,1
makan ayam level ,1
ppkm ppkm apapun perasaan pakai ,1
enak negara pegawai rakyat mati kelaparan ,1
nama ,0
rakyat ppkm pemerintah amin iya robbal alamin ,2
perpanjang kayak nga orang susah ,0
ayo ppkm ,2
pemerintah covid rakyat buta wakil rakyat woyy ,0
rakyat harta pola pikir susah woi nama pandemi woi woi dunia susah ,0
iya allah anak jual makan paktolong butuh mkan pakai ppkm ,2
jawa pindah jawa langsung ,1
meningkat kejahatan meningkat ,0
stres rumah ,1
ko pakai ,1
tu rumah orang ,0
takut corona ppkm ,0
pemimpin pegang omongan pemimpin rakyat allah ganjaran tanah menerima ,0
covid suka ,0
rakyat indonesia jawa ,0
tu nama ,1
eh jawa ma medan kota2  jawa ppkm medan kota kena ppkm ppkm ,1
ziemouse berita jawa ,1
jawa doank berita jawa daerah kena  ,1
ziemouse kena jawa jawa pulau jawa indonesia diperlakukan ppkm ,1
agustusan bendera ajah ,0
perpanjang ppkm beli trimakasih prokes ,2
ngk ppkm rakyat jalan rumah sakit indonesia bakar ngk pekit ,0
lomba bertahan hidup nama virus ,1
meninggal rs masuk data covid mati kena covid masuk akal ppkm teruss orang mati jantung  ,0
ppkm pendemi tka masuk ri manusia bangsa domba membantai kejahatan tersentuh bangsa dunia hidup mpr rakyat mundur ,0
kali aturan rakyat biar masuk rakyat pribumi kasih aturan sengsara ,0
dana lancar ,1
perpanjang rakyat mati hidup sndri ppkm makan level ,0
atasan masyarakat kyak kerja masuk masuk mati covid mati ,0
permainan permainan ,0
nyusahin rakyat ,0
perpanjang ppkm masyarakat mati kelaparan ,2
ppkm menurun ppkm perpanjang daerah level daerah masing2 ,2
meningkat  ppkm ,1
perpanjang biar dunia ,1
kebutuhan cepat cepat lapar cepat bayar cepat jual cepat cepat pusing mikirin ,1
perpanjang biar rakyat ,0
orang kendaraan mobil ,1
presiden bilang terbukti menjaga meninggal semangat ,2
ppkm diperpanjang ,1
 mati tuhan ngatur ekonomi rakyat  anak ,0
level  ,1
berkuasa kayak ,0
mati covid mati ,1
pns aparat negara kepentingan ,1
jt jiwa mbak pekit diabet gagal jantung pakai orang mati harapan mati diabet gagal jantung ppkm ulah manusia makan tidur jam normal iya use brain ,0
soputro use brain mati kopid pekit orang kopid mati kopid bego ,0
lidya komentar iya report kena uu ,0
lidya komentar ntai hati hati ,0
soputro anak orang bodoh ,0
lidya asli banget iya netizen komentar sehat bilang orang bodoh data komen ,0
soputro tertawa orang manut manut disuruh pemerintah kaya silahkan kena covid ,0
data ,1
lidya kayak langsung orang an report anjing netizen kerusuhan ,0
ppkm mata ,0
cicil langsung ppkm rakyat cicil rakyat ,1
oky lanjutkan ppkm ,2
perpanjang mu mu ppkm lv ,0
pemerintah kena covid ,1
ppkm perpanjang rakyat mati ,0
ri joko ,0
ribu isu   ,0
rakyat cari harga mati ,1
alhamdulilah ,2
jokowi perpanjang covid hilang deh ,2
corona pindah pulau biar ppkm ,2
 perpanjang ekonomi biar susah ,0
perpanjang si adik v perpanjang biar mantap ,1
cabe sandiwara ,0
corona akn covid lip service ,0
habis jawa bikin ,0
meningkat ppkm berpengaruh berpengaruh mencari makan ,0
ppkm level rakyat wis bosen ,0
si masker biar makan mati ,0
rumah sakit  kenaikan angka covid bangun donk pemerintah do ,0
dunia pekit habis sejarah masyarakat mati ,1
menunggu vaksin habis ,1
diperpanjang selesai ,0
pindah negara makan negara bantuan rumah phk ,0
ppkm mati virus menekan ,0
warga negara  lomba2 kali nama  lomba2 ,1
lomba maju ,1
perpanjang uang t biar rakyat selamat kelaparan ko kasih makan alias masyarakat ,0
kemarin bilang turun bilang bingung ,1
perpanjang cina masukkan ,0
corona sehat allah ,2
virus covid nama virus ppkm virus ppkm mati kelaparan ,0
banget ppkm pelan pelan mati ,0
darimana ,1
parah parah ,0
rakyatmu mati stres ,0
ayat ayat satria piningit tuhan satria piningit jalan tuhan firman orang satria piningit tangan pemimpin indonesia bangsa indonesia pemimpin indonesia pemimpin indonesia membuka pintu gerbang istana satria piningit pintu gerbang istana pintu gerbang palang besi pintu gerbang istana masuk satria piningit damai satria piningit firman tuhan mari satria piningit pergilah kepala istana istana tuhan kepala istana presiden jokowi jokowi orang istana jokowi jokowi jokowi tanah situlah jokowi situlah jokowi jokowi jokowi jabatan jokowi memanggil satria piningit presiden satria piningit presiden satria piningit presiden tangan satria piningit satria piningit penduduk bangsa indonesia kaum bangsa indonesia rumah istana satria piningit satria piningit membuka satria piningit membuka satria piningit harta harta satria piningit memanggil satria piningit nama bangsa indonesia kepala istana firman tuhan damai seumur pergilah kepala istana presiden jokowi firman kepala istana presiden jokowi firman ,1
lomba level ,1
kena covid giliran sembuh covid ,0
lihat ,1
perpanjang th wis kabeh ,0
diperpanjang orang ,1
covid rakyat butuh makan biaya hidup ,0
level cina ,1
pemerintah sadar ,0
ppkm kriminal kota prokes rakyat makan minum ,0
kasihan orang ,0
rakyat patuh kasih makan ,2
ppkm tangan ,2
fungsi vaksin ppkm ,1
ku habis makan kasian orang peduli arah tujuan presiden rakyat mu rakyatmu rakyatmu hidup rakyatmu beban berat ,0
jawa donk perpanjang diperhatikan biar ppkm ,0
pekanbaru riau jawa susah pakai pcr sanggup ,1
kota pakai uang susah iya ,0
iya semoga pemerintah masyarakat ,0
iya mbak semoga hati beliau tersentuh rakyat kesusahan berat mbak beliau ekonomi rakyat diperhatikan ,0
aamiin iya allah ,2
iya mbak amin sabar mbak iya ,2
ppkm lolos cina biar cina kluar masuk rakyat ,1
data kemarin  menurun sehat ,0
jaman maju ,2
level kaya masyarakat bkln ,0
pemerintah buka komentar tv tv swasta rakyat ,0
sllu covid bilang membantai scra pelan rakyat ,0
data asli rakyat ,1
cepat kepala negeri tikus ,0
semoga negara amin biyar cepat ,0
situ ,2
covid mati kelaparan cari ,0
perpanjang seumur hidup cokk pemerintah cokk ,0
blom rakyat susah peduli ,0
habis ppkm ,1
perpanjang rakyat kelaparan ,0
ppkm desember ,1
setuju diperpanjang imigran jt selesai ,0
data orang meninggal covid corona akal sehat kena ,0
butuh makan rakyat ,0
perpanjang jangn kayak jualan ,1
semoga normal kemarin kemarin sakit biaya swab jual ,0
negara ssah ujung salah ssah ,0
sadar habis ppkm si covid ppkm lawan covid ,0
masyarakat vaksin vaksin heboh ,0
blom stres ppkm  deh rakyat ,0
perpanjang wna masuk lapar ,0
ppkm level ppkm level ppkm masyarakat bayar pemerintah gaji dibayar ,0
perpanjang seumur jayalah negeri jayalah negeri ,2
orang indonesia komen ,0
perpanjang pemerintah truskan ppkm lanjutkan level truskan sodara mu masuk indonesia biarkan rakyat tujuan ,0
klau virus covid mematikan ma virus ma rakyat stres imun imun turun virus lihat rakyat kyak main ,0
diperpanjang bantuan rakyat bakar hidup satpol ,0
piye sekolah sekolah sekolah ,0
ppkm pemilihan kepala daerah ,1
biar rakyat mati kelaparan kroni kesempatan makan uang rakyat ,0
jajah ,0
vaksin rakyat vaksinn ppkm ,1
jawa jawa jawa biar ,0
kalow kopid kesejahtraan urus ,0
meninggal klau bos ,0
bkln ppkm acara negara saudara acara auto ppkm pemimpin ,0
hutang ppkm tikus cepat iya ,0
lanjutkan enak bayar pakai ,0
covid kena covid enak banget ,1
orang sakit covid turun  ,0
ppkm lanjutkan penalti ,0
perpanjang desember ,1
main ppkm pakai masker pakai masker janda jande muda indah ppkm deh warung jande muda ,1
perpanjang ajah ppkm rakyat habis hidup ,1
bingung pusing dak terima ,1
demo perpanjang diem ,0
biar bodoh orang negara ppkm angka covid turun ppkm menambah hutang ,0
mati ppkm mati covid ,0
selamat ,2
kena allah swt kenapa orang larang bantuan ,0
kebakan mati rs takan covid covid  rs rumah kena covid mati ,0
kumaha tertawa hidup indonesia era ,0
demo bayar ,1
lanjutkan demo an turun tangan rakyat pemerintah pejabat2 orang hidup kesusahan ,0
iya allah rakyat  kelaparan dimana ppkm orang covid covid ,0
perpanjang ppkm dunia biar warga klu ,0
ppkm anak sekolah presiden coba masuk sekolah guru ,1
ppkm biar covid menurun meningkat ekonomi ,1
lanjutkan ppkm biar rakyat mati lapar ppkm ,0
tuhan hidup bantuan pemerintah ppkm dana ,0
ppkm manusia negara hidup kebijakan ,0
pemerintah masuk level ,0
rakyat ,0
perpanjang da vaksinn ko da ,1
allah garis ti allah ,0
perpanjang donk ,2
alihkan rakyat ,0
mpe indonesia ,0
susah masyarakat masyarakat aparat satpol pulang pergi daerah iya bahan mengandung ,0
lanjutkan ppkm level ,2
so ,2
biar ,2
tuhan covid lanjutkan e deh ,0
nggk ,0
bar bar acara unjuk mati ,0
wis ngopi ,1
ramein so ulang ri rakyat ,0
mati beli kerja tolong ,0
pelan pelan iya ppkm hutang yaa negara ,0
covid rumah angka menurun ,1
rakyat indonesia mati ,0
lomba kelaparan ,0
nek covid rs ma oknum2 rakyat deh mata  tuk dak ,0
we ,0
pcr kah rakyat ,0
ppkm sejarah ,1
flu silahkan rumah sakit ,1
bener2 presiden rakyat ,0
iya allah amin ,0
iya ppkm ,0
tolong bos iya bangun langsung tepok jidat iya bos ,0
orang mati vaksin data kena virus jabarkan ,0
ppkm diperpanjang rakyat lapar negara sanggup makan orang kena ekonomi ,0
ppkm iya jawa ,1
perpanjang biar stres ,0
makan rakyat nyusahin rakyat teros ,0
tolong diperpanjang masuk kerja kasih makan ,0
iya corona ,0
turun meninggal ,0
sabar iya ,1
kumaha ,1
anak istri makan bayar gaji lha pedagang buka jam habis anak istri makan bayar ,0
stres ppkm ,0
perpanjang biar mati kena mati kelaparan blt kluar ,0
ppkm perpanjang penipuan hati ,0
meningkat covid berkurang ,0
wna g masuk apapun ,1
dn keterangan ,1
meninggal manusia ,0
lanjutkan ppkm setuju ppkm rakyat menerima uang presiden rakyat butuh uang makan hidup ,2
uang darimana saudara ,1
sanggup hidup ppkm enak uang makan orang anak anak kasian makan si negara ,0
dunia allah swt virus corona manusia  coba coba urusan allah swt tugas  aamiin ,2
meningkat klu mati dicovidkan meningkat klu ,0
negara negara mencari covid cepat negara covid cepat selesai ,0
perpanjag perpanjang lapangan aparat  ,0
lihat rakyatmu adik covid kelaparan ,0
bilang habis jualan vaksin  ,0
rakyat kerja cari smp baju hidup diusir kontrakn bayar uang kontrakn ,0
coba masyarakat kaya pemerintah mh disuruh iya iya ,0
jngn jawa doank data ,1
batasi perpanjang harapan rakyat menunggu menunggu maju salah mundur salah ,0
rakyat omongan ,0
ppkm penipuan pemerintah masyarakat kepentingan ,0
perpanjang si manusia rakyat kaya kaya atasan allah swt ,0
pemerentah pemerentah nambahin hutang doank hutang nambahin susah anak akal masing2 pemerentah biar mencret demo2 nambahin hutang ,0
negara masi ,0
deh indonesia gara gara deh jangn ,0
allah swt manusia ,2
corona ppkm akn diperpanjang level jabatan selesai dikit dikit ,0
biar rakyat ,0
semoga indonesia ,0
