text,label
OOV rakyat tanggung ppkm lapar mati covid mati lapar gaji ,1
OOV bisnis vaksin ya cari ,1
menang ,0
level ,0
kasih orang ,0
menang pejabat sandang lomba pejabat tawa ,0
panjang silahkan OOV ,1
OOV OOV kasih uang rumah uang enak rumah tahun enak rumah makan bikin mati ,0
ardiansyah OOV malas keluar rumah rumah kasih makan bilang  malas OOV bodoh kakak ,0
OOV ya ,1
OOV cari ,1
OOV silahkan panjang tanggung biaya hidup rakyat indonesia ,1
OOV patuh patuh ,1
vaksin ,0
tawa anak ya ,1
main lomba OOV bikin lomba ya ,1
OOV kerja situ OOV ppkm ,0
ppkm vaksin pengaruh ,0
ayo lomba utang lapar ,1
OOV manusia OOV ,0
lomba pakai masker lomba swab ,1
bakso bakso ,1
ardiansyah lapar bakso pak pedas ya pak uang kerja bayar vaksin ,0
OOV makan butuh ,1
bayar ,1
ardiansyah habis bayar pakai vaksin ya astrazeneca ,0
sengaja susah vaksin kontrol ,0
hidup tidak susah tidak makan ,0
mantap indonesia ,1
tanggal jalan jalan ,1
OOV dagang aku bahan pokok OOV sembilan bahan pokok OOV angka OOV OOV OOV ,0
patuh  enak makan gaji kerja rumah ,0
 lihat ,1
OOV atur bodoh makan OOV uang haram OOV ,0
ya langsung vaksin biar mati ,0
OOV bangun ,1
lomba uang ,0
vaksin manjur astrazeneca manjur imun masyarakat kerja uang ,0
bikin imun ya ,1
OOV ,1
orang sakit uang langsung sehat ,2
vaksin obat merah ,1
suka hati ,2
bos sistem imun zaman masyarakat takut sistem imun ,2
tanggal merah  ,1
parah saudara agustus covid ,0
ya ramai setan ,0
negara negara tahan hidup selamat menang menang ,0
semoga allah ppkm level allah ,2
amin ,2
amin amin amin ,2
amin ,2
rakyat indonesia ,1
bos ,1
 biar ,1
isu lulus ,1
susah negara kaum apapun  semoga allah amin orang rakyat  amin ya ,1
amin ya robbal amin ,2
allah rakyat semoga pemerintah semoga allah ,0
amin ya rabbal amin ,2
semangat masyarakat makan ,0
ya allah urus ,2
ppkm level allah tahan hidup ,1
macam ,1
ya gaji ya rakyat  seperti pdip butuh rakyat pemilihan khianat rakyat pdip ,0
panjang silahkan OOV alias ,0
vaksin ya vaksin ppkm ,1
vaksin vaksin ,1
panjang ,1
tolong rakyat semoga tahan ppkm semoga rakyat jual jual jalan ,2
lanjut rumah jual ,1
pemerintah lonjak covid lonjak ekonomi ,0
bebas ya biar mati ,0
pemerintah ya  masyarakat ,1
OOV ,2
rumah sakit seperti ekonomi sakit ,1
main sakit mati ambil ,0
gilir OOV masuk rumah sakit kena covid biar ,0
OOV rawat inap rs swasta covid rawat inap covid bayar kemarin inap alasan bayar biaya kemarin adik ,0
covid lihat ,0
panjang bos level ,1
OOV bos ,0
kena  sakit rumah makan minum sembuh rs pulang tanggal nama ,1
pikir ekonomi bayar biaya rs ,1
OOV kena sembuh makan stres ,1
coba ,1
vaksin OOV vaksin malah tinggal bunuh ,0
coba lihat covid tolong ,1
normal covid ,1
jokowi data ,0
tidak mati dimana covid tidak mati ,1
masyarakat paksa letak ham ,0
level biar mati ,0
level OOV ,1
silahkan panjang suka menteri sehat menteri urus OOV kibul cari orang ,0
latih makan lanjut ,0
presiden jokowi kepala terima kasih ,2
vaksin mati OOV kali lihat OOV OOV mati ,0
mati lapar pemerintah indonesia ppkm lanjut ,0
habis vaksin sehat ,2
OOV ya OOV vaksin  ,1
ya nanti makan ,0
benar tidak alasan  sendiri ,0
jangka OOV jangka ,1
ayo OOV saudara rumah sakit tangan covid  saudara sakit covid   ,1
bodoh kali vaksin ,1
lanjut pakai kerja kerja kerja ,2
kepala ,2
ayo ayo ya bilang covid covid ,2
 vaksin kena vaksin langsung ,1
butuh makan dagang sekolah anak bayar utang bayar ,1
OOV sehat mati ,1
langsung ,1
mati hidup alhamdulilah vaksin makan   OOV semoga  ,2
laki vaksin spesies ,0
 vaksin OOV sehat ya ,1
sama biar kaya ,1
sampai puas  bakal OOV china malah masuk ,0
OOV anak ,1
orang  ,1
covid takut OOV allah amin ,0
keluarga vaksin ,1
puskesmas vaksin habis OOV ,1
vaksin cepat selesai ,0
vaksin prokes kena covid swab covid ,0
keterangan vaksin ,1
bingung vaksin tawa ,1
makan masih hidup beli makan ,0
angka covid asumsi ,1
wna bawa covid indonesia ,0
ayo OOV pemerintah rs sakit bawa OOV bilang covid OOV tidak masuk akal ,1
vaksin bikin ,1
semoga allah  ,2
covid bos biar ppkm level ,1
lanjut level ,1
maju bijak ,2
letak orang sabar ,2
lapar pak susah cari ,1
hati sabar allah  habis kena untung mati ,2
pak isu pak ,1
lanjut makan ,2
ppkm kaya tawa atur level ppkm ,1
ppkm panjang OOV masuk  ,0
panjang tanggal seperti ppkm demo ppkm ,0
OOV ,0
main bisnis semoga tanggung ,0
amin ya ,2
kasih jangan ,1
ganjar ,0
OOV ,1
sekolah ,1
takut ,0
panjang ,1
jangan henti ,0
bau bau ,0
OOV enak gaji rakyat rakyat ,0
kira ,1
panjang hidup ,0
panjang pemilihan suka sandiwara seperti ,0
ppkm pergi ,0
ppkm pelan mati ,0
zaman ,2
ppkm pelan pelan ,0
masjid ppkm pergi masjid ,0
rakyat menteri ,0
level level level ,1
level biar rakyat ,1
ya allah ,1
jokowi ppkm dan butuh rakyat bos ,2
bagus rakyat cari ,2
isu saudara ,1
kena covid prokes covid ,1
indonesia jajah orang ,0
indonesia jajah china china ,0
rumah bantu ,2
 kaya ,0
laki suruh prokes ,0
OOV indonesia bilang laksana ,1
ppkm ,1
kaya teriak prokes teriak indonesia ,1
bos jabat sakit covid ,1
masyarakat  tuhan ,2
setuju makan OOV jaga imun masyarakat harus covid ,2
OOV ya ,1
mati rs kemarin ,1
pemerintah keras masyarakat ,0
bukti masyarakat biar dimana ,1
dagang ppkm negara ya ,0
makan beda hilang ,1
OOV orang langgar ppkm hukum tolong berita erti ,1
dunia OOV tumpul kakak dunia anime anime ,1
OOV tumpul langgar ppkm hukum ,1
OOV ya langgar ppkm ,1
ppkm tinggal pemerintah masyarakat OOV ,0
adik bilang ya kakak belajar pakai main aku ,1
tanggung allah orang ,0
pemerintah indonesia uang akhlak ,0
kalimantan covid OOV tinggal sanggup lawan covid ppkm ppkm letak harus jaga waspada covid imun makan ,2
tinggal rs OOV ,1
khoir tinggal rumah rs ,1
ppkm orang tinggal covid tinggal rs ,1
khoir kota tinggal daerah kena vaksin OOV imun bos ,1
lihat data jam rumah status tinggal rumah OOV pusing ambulan macam ambulan zaman ,1
OOV panjang mati ,0
OOV OOV beli butuh pokok susah imun lapar ,0
makan susah ,0
khoir ,1
imun cari makan batas pusing ,0
OOV ,1
ya ya orang covid covid ,0
kalimantan ppkm   daerah fasilitas ,2
tinggal ,1
kafir ,0
covid anti prokes dimana masker keluyur kena masyarakat salah pemerintah manusia seperti ,0
situ erti medis pasti covid medis pasti langsung makan ,0
kecuali spesies covid ,0
covid kalau kena covid ,0
ya juta kasih uang OOV covid ya tidak ya lonjak ,0
rs OOV mati kena covid ,0
kena OOV covid rumah sakit sembuh ,2
covid  ,0
masyarakat sehat daerah isu ,1
orang orang orang orang pulau covid orang orang takut allah covid tujuan  bisnis ,1
level beli biar mati ,0
OOV kuat OOV layanan ,0
level level OOV ,1
panjang biar derita biaya jalan ,2
ppkm level ganti covid biar biar kesempatan tidak ,0
tinggal OOV covid sakit orang ,1
pemerintah ppkm pedas banget ,0
ganti makan rakyat makan OOV OOV ,0
OOV OOV ,0
pusing dagang banget ,0
lanjut ppkm ,2
bantu pemerintah susah bantu bayar pakai susah ,0
ya covid  hilang sakit covid ,0
seperti jual vaksin habis ,0
agustus ppkm level desember ppkm habis desember level ,0
OOV bagus OOV ,1
arah  pemerintah agama rakyat ,0
rasa ,1
panjang penalti ,0
ppkm OOV biar kaya anak ,0
panjang makan rakyat ya jiwa biar lapar ,0
enak ayo ,0
cepat rakyat lapar ,1
pemerintah daerah  suka ,1
rakyat peduli ,1
makan ,1
kemarin presiden ,2
lanjut ,0
jual  bayar bayar ,0
ya allah barang siapa tanggung urus hidup barang siapa tanggung urus ,1
terima kasih vaksin ,2
mati rumah sakit rumah sakit ,1
panjang langsung ,1
bos OOV biar cepat level ,0
bos aku ,1
rakyat akal bos tahan hidup ,1
indonesia ribu orang OOV indonesia ribu orang imigran indonesia negeri orang indonesia mata buka ,0
pns ,1
gaji tanggal muda mantap ,1
maaf produk zaman kerja jaga ya kerja ,2
ya gaji atur negara OOV gaji besar ,0
orang susah makan susah susah relawan papua biar semangat hidup tawa ,1
ya gaji gaji kaya bikin pak bisnis ya sekolah ,1
ppkm orang tinggal ppkm pikir pakai terap ,0
sakit flu jantung auto covid ,0
ya allah ,2
uang cepat level cari makan gaji negara ,0
habis covid covid OOV OOV tawa ,0
jawa covid ,0
tidak tidak ,1
biar pinokio aman presiden tambah  orang  ,0
panjang biar rakyat mati lapar gemuk sehat ,0
tolong biar ,1
panjang jabat ,1
orang migrasi ,1
ayo ,2
OOV berita kena OOV ,1
berani angka buka data angka angka covid ,2
ppkm ya ,1
jawa ,1
sehat covid kena covid saudara ,0
nugroho OOV ,1
nugroho jabat ,1
dunia OOV iman iman takut sakit mati ,1
tunggu level ppkm ayam sembuh ,0
jokowi gimana panjang gimana hilang covid main pemerintah ,0
ppkm jalan ,1
maaf orang sakit cari sehat pakai data sembuh bilang ,1
butuh cepat ,1
cepat sembuh ,2
turun main covid ,0
OOV main level OOV susah gilir level OOV ppkm ,1
pulau ,1
alhamdulilah ppkm panjang indonesia sehat ya rakyat rakyat ,2
level OOV ,1
rakyat kamu makan terimakasih ,1
dunia masyarakat ,0
level biar kemarin bilang turun ,1
tunggu selesai habis ppkm ,1
gagal covid mundur ,0
lanjut jabat kamu habis ,1
semoga pemerintah prinsip biar ya ,1
saudara vaksin negara ,2
semoga cepat ,1
presiden ,1
pemerintah kaya ,1
panjang jangan ,1
ppkm selesai masyarakat ayo ,2
dpr mpr gaji gaji kasih rakyat berani pusing pusing susah makan ,0
negara kasih makan rakyat  ,0
biar allah ,0
mobil mobil mewah mewah jual uang  rakyat kasih fasilitas mewah OOV gaji coba gaji rakyat ,1
bingung semoga allah amin ,2
ppkm panjang rakyat ,1
panjang level ,1
pakai masker pakai alat swab prokes dagang alat pacar ,1
ibu ayo ayo dukung fpi ,0
kholik tolol ,0
kholik pakai akal sehat ,0
coba alat alat ,1
alhamdulilah panjang sukses indonesia ,2
normal hidup covid ,1
covid bingung covid enak ,1
untung migrasi lulus ppkm tawa ,1
ayo bikin lomba makan pakai masker ayo ,1
ekonomi covid ,1
level biar lapar ,0
panjang nama level ,1
terima pemerintah OOV makan kasih ayam  bau ,0
panjang pilih ppkm biar pilih ,2
aku kamu jokowi ,2
ppkm level OOV level ,1
tanggal tanggung ,1
panjang rakyat butuh makan bijak anak anak butuh biaya hidup ,0
indonesia maju singapura covid flu ,1
indonesia covid pulau jawa giring bebek giring bebek ,1
lonjak ,1
beda singapura negara negara utang  ,1
anak kerja ,1
panjang panjang panjang ,2
OOV panjang kakak OOV OOV masyarakat kamu latih makan ,0
vaksin indonesia vaksin ,1
tanggung panjang pemilihan ,1
jawa habis beli butuh pindah jawa biar ,1
cepat masyarakat masyarakat pemerintah ,0
rakyat mati sulit cari uang mati covid rakyat ,0
agustus lomba tahan hidup ,1
masyarakat mati covid mati ,1
lonjak covid warga covid indonesia turun ,0
ya mati covid tahu tolol covid keluarga aman OOV ,0
OOV contoh orang bodoh coba covid ,1
OOV coba kasih pacar covid bukti  ,1
bodoh pak dan pacar covid ,0
dana covid pemerintah rumah sakit ppkm OOV level level rumah sakit data covid langsung terima dana covid ,1
level nanti ,1
enak panjang tuntas ,2
coba pemerintah dana rumah sakit biar rumah sakit data covid ujung ujung  ppkm level ,0
hidup negeri ,1
gas lanjut biar ,0
salah kena ,0
rumah jual bayar biaya hidup semoga pemerintah rakyat ,2
ppkm level ,1
ppkm level lapar seperti ,1
panjang allah dunia negeri ,1
sekarang nama ppkm sekarang ppkm pakai level ,0
beda ppkm hidup mati amin ,1
apapun ,1
semoga panjang ,2
jawa vaksin covid sehat ,0
tunggu panjang nama OOV ,1
level level ,1
enak ya wna keluar masuk indonesia OOV ,0
kali masuk rumah ,0
kena covid banjir allah amin ,1
tinggal covid vaksin pergi urus sulit ,1
OOV makan biar biar sehat makan ya ,2
ppkm panjang tanggal biar aman ppkm ,1
 selesai tanggal panjang ,1
salah panjang ,1
mati ,1
enak  ,1
OOV level langsung ,0
seperti  jahat kelamin ,0
covid butuh rakyat ,0
butuh bantu cepat atur  cepat bantu ,0
cepat rakyat main ,0
vaksin covid ppkm ,1
ppkm rakyat makan OOV ,0
bagaimana tanggung jawab ,1
umur hidup rakyat ,1
hidup ,1
ayo pilih jokowi hidup susah ,0
ayo semangat  ,2
lonjak covid ya alat pacar  ,1
tanggal panjang ,1
panjang ppkm biar mati panjang lihat mati ,0
pak masih ppkm pak ,1
beda ppkm level masyarakat prokes pandemi indonesia masyarakat sulit ,1
rakyat lihat masker covid ,1
negara ya masyarakat ,0
pakai masker butuh masker tangan jaga orang  ,2
rumah sakit covid covid ,0
ppkm panjang ,1
pemerintah masyarakat ,0
ppkm  tonton ,1
ppkm asumsi ,1
rakyat lapar langgar ppkm ,0
nama ganti ppkm ,1
bikin pusing ppkm susah  cari uang dagang ,1
negara jamin rakyat patuh rumah butuh bisnis phk pandemi maaf prokes keluarga ,0
lanjut rumah ,1
tanggung tanggal biar kerja mati mati lapar covid covid ,0
hidup negara hidup ,1
indonesia berita bencana covid coba lihat negara bencana banjir coba indonesia bencana negara biar hilang berita covid ,1
indonesia negara ganti covid cepat ,1
ppkm panjang tolong butuh kerja tolong ,0
beli vaksin pakai gaji rakyat setuju covid cepat ,1
panjang biar ,1
terus level masyarakat masyarakat mati ,0
ppkm pakai level ,1
baik cepat lanjut ppkm lanjut mantap ,2
covid buka ppkm OOV turun indonesia ,2
panjang masyarakat ,1
jawa jawa sabar kantong  ,1
semangat lanjut ,2
sehat sakit kamu ,2
semoga bantu amin ,2
kaya kaya miris negeri ,1
apapun bijak pemerintah dpr hati pemilihan alias golong ,1
biar golong ,1
akal pemerintah ri ,1
rakyat mati kaya ,0
lihat data lihat langsung covid  langsung benar main pemerintah mulus banget ,0
panjang ppkm pegawai negeri gaji biar cari ,0
panjang presiden puas rakyat ,0
sampai jam ,1
rumah makan minum uang ppkm level ,1
cepat cepat cepat cepat bayar cepat cepat ,1
panjang umur hidup ya biar benar ,0
sama saya makan allah bangun rumah ,1
kalau covid ,0
OOV tanggung ,1
ppkm utang ,1
 panjang ppkm level level semoga covid cepat OOV dunia amin amin amin ya ,2
isu rumah prokes ,2
dana covid rumah sakit butuh rekrut gaji covid hilang ,0
lanjut suka level rakyat latih makan ppkm penduduk tunggu bumi ,0
OOV hati hati rakyat ,1
ppkm level level rakyat mati ,0
ppkm OOV china masuk orang ,0
berita lihat sembuh ,2
fakta polisi salah pemerintah kepala presiden jiwa ,2
apapun pemerintah ,2
mati hidup butuh makan kerja bayar tolong ppkm ,1
sakit tidak akan covid ,0
panjang masyarakat covid ,2
main ,1
pusing panjang uang susah susah uang ,1
agustus ,1
keluarga butuh ppkm ,2
ya allah kecewa sama tunggu kerja makan ya allah ,0
semangat ,2
panjang anak gaji bayar bayar spp makan ,0
kerja orang rumah gaji kerja OOV rumah ,0
rumah bayar ,1
ya banget ya banget bayar nanti ,1
pemerintah tekan angka covid tekan angka lapar ,0
covid pakai masker kena covid ,1
keluar   manusia mati indonesia obat china coba ,1
makan ayam level ,1
ppkm ppkm apapun rasa pakai ,1
enak negara pegawai rakyat mati lapar ,1
nama ,0
rakyat ppkm pemerintah amin ya robbal amin ,2
panjang seperti tidak orang susah ,0
ayo ppkm ,2
pemerintah covid rakyat buta wakil rakyat OOV ,0
rakyat harta pola pikir susah OOV nama pandemi OOV OOV dunia susah ,0
ya allah anak jual makan tolong butuh makan pakai ppkm ,2
jawa pindah jawa langsung ,1
tingkat jahat tingkat ,0
stres rumah ,1
OOV pakai ,1
OOV rumah orang ,0
takut covid ppkm ,0
pemimpin pegang omong pemimpin rakyat allah ganjar tanah terima ,0
covid suka ,0
rakyat indonesia jawa ,0
OOV nama ,1
OOV jawa OOV medan kota  jawa ppkm medan kota kena ppkm ppkm ,1
OOV berita jawa ,1
jawa OOV berita jawa daerah kena  ,1
OOV kena jawa jawa pulau jawa indonesia laku ppkm ,1
agustus bendera saja ,0
panjang ppkm beli terima kasih prokes ,2
tidak ppkm rakyat jalan rumah sakit indonesia bakar tidak OOV ,0
lomba tahan hidup nama covid ,1
tinggal rs masuk data covid mati kena covid masuk akal ppkm terus orang mati jantung  ,0
ppkm pandemi OOV masuk ri manusia bangsa domba bantai jahat sentuh bangsa dunia hidup mpr rakyat mundur ,0
kali atur rakyat biar masuk rakyat pribumi kasih atur sengsara ,0
dana lancar ,1
panjang rakyat mati hidup sendiri ppkm makan level ,0
atas masyarakat seperti kerja masuk masuk mati covid mati ,0
main main ,0
susah rakyat ,0
panjang ppkm masyarakat mati lapar ,2
ppkm turun ppkm panjang daerah level daerah masing ,2
tingkat  ppkm ,1
panjang biar dunia ,1
butuh cepat cepat lapar cepat bayar cepat jual cepat cepat pusing pikir ,1
panjang biar rakyat ,0
orang kendaraan mobil ,1
presiden bilang bukti jaga tinggal semangat ,2
ppkm panjang ,1
 mati tuhan atur ekonomi rakyat  anak ,0
level  ,1
kuasa seperti ,0
mati covid mati ,1
pns aparat negara penting ,1
juta jiwa ibu OOV diabetes gagal jantung pakai orang mati harap mati diabetes gagal jantung ppkm ulah manusia makan tidur jam normal ya pakai otak ,0
OOV pakai otak mati covid OOV orang covid mati covid bego ,0
OOV komentar ya laporan kena OOV ,0
OOV komentar nanti hati hati ,0
OOV anak orang bodoh ,0
OOV asli banget ya netizen komentar sehat bilang orang bodoh data komentar ,0
OOV tawa orang manut manut suruh pemerintah kaya silahkan kena covid ,0
data ,1
OOV seperti langsung orang OOV laporan anjing netizen rusuh ,0
ppkm mata ,0
cicil langsung ppkm rakyat cicil rakyat ,1
baik lanjut ppkm ,2
panjang kamu kamu ppkm OOV ,0
pemerintah kena covid ,1
ppkm panjang rakyat mati ,0
ri jokowi ,0
ribu isu   ,0
rakyat cari harga mati ,1
alhamdulilah ,2
jokowi panjang covid hilang OOV ,2
covid pindah pulau biar ppkm ,2
 panjang ekonomi biar susah ,0
panjang OOV adik  panjang biar mantap ,1
cabe sandiwara ,0
covid akan covid OOV layanan ,0
habis jawa bikin ,0
tingkat ppkm pengaruh pengaruh cari makan ,0
ppkm level rakyat OOV bosan ,0
OOV masker biar makan mati ,0
rumah sakit  naik angka covid bangun OOV pemerintah OOV ,0
dunia OOV habis sejarah masyarakat mati ,1
tunggu vaksin habis ,1
panjang selesai ,0
pindah negara makan negara bantu rumah phk ,0
ppkm mati covid tekan ,0
warga negara  lomba kali nama  lomba ,1
lomba maju ,1
panjang uang  biar rakyat selamat lapar OOV kasih makan alias masyarakat ,0
kemarin bilang turun bilang bingung ,1
panjang china masuk ,0
covid sehat allah ,2
covid covid nama covid ppkm covid ppkm mati lapar ,0
banget ppkm pelan pelan mati ,0
darimana ,1
parah parah ,0
rakyat mati stres ,0
ayat ayat satria OOV tuhan satria OOV jalan tuhan firman orang satria OOV tangan pemimpin indonesia bangsa indonesia pemimpin indonesia pemimpin indonesia buka pintu gerbang istana satria OOV pintu gerbang istana pintu gerbang palang besi pintu gerbang istana masuk satria OOV damai satria OOV firman tuhan ayo satria OOV pergi kepala istana istana tuhan kepala istana presiden jokowi jokowi orang istana jokowi jokowi jokowi tanah situ jokowi situ jokowi jokowi jokowi jabat jokowi panggil satria OOV presiden satria OOV presiden satria OOV presiden tangan satria OOV satria OOV penduduk bangsa indonesia kaum bangsa indonesia rumah istana satria OOV satria OOV buka satria OOV buka satria OOV harta harta satria OOV panggil satria OOV nama bangsa indonesia kepala istana firman tuhan damai umur pergi kepala istana presiden jokowi firman kepala istana presiden jokowi firman ,1
lomba level ,1
kena covid gilir sembuh covid ,0
lihat ,1
panjang OOV OOV semua ,0
panjang orang ,1
covid rakyat butuh makan biaya hidup ,0
level china ,1
pemerintah sadar ,0
ppkm kriminal kota prokes rakyat makan minum ,0
kasih orang ,0
rakyat patuh kasih makan ,2
ppkm tangan ,2
fungsi vaksin ppkm ,1
aku habis makan kasih orang peduli arah tujuan presiden rakyat kamu rakyat rakyat hidup rakyat beban berat ,0
jawa OOV panjang hati biar ppkm ,0
pekanbaru riau jawa susah pakai pacar sanggup ,1
kota pakai uang susah ya ,0
ya semoga pemerintah masyarakat ,0
ya ibu semoga hati beliau sentuh rakyat susah berat ibu beliau ekonomi rakyat hati ,0
amin ya allah ,2
ya ibu amin sabar ibu ya ,2
ppkm lulus china biar china keluar masuk rakyat ,1
data kemarin  turun sehat ,0
zaman maju ,2
level kaya masyarakat bakal ,0
pemerintah buka komentar televisi televisi swasta rakyat ,0
selalu covid bilang bantai secara pelan rakyat ,0
data asli rakyat ,1
cepat kepala negeri tikus ,0
semoga negara amin biar cepat ,0
situ ,2
covid mati lapar cari ,0
panjang umur hidup OOV pemerintah OOV ,0
belum rakyat susah peduli ,0
habis ppkm ,1
panjang rakyat lapar ,0
ppkm desember ,1
setuju panjang imigran juta selesai ,0
data orang tinggal covid covid akal sehat kena ,0
butuh makan rakyat ,0
panjang jangan seperti jual ,1
semoga normal kemarin kemarin sakit biaya swab jual ,0
negara susah ujung salah susah ,0
sadar habis ppkm OOV covid ppkm lawan covid ,0
masyarakat vaksin vaksin heboh ,0
belum stres ppkm  OOV rakyat ,0
panjang wna masuk lapar ,0
ppkm level ppkm level ppkm masyarakat bayar pemerintah gaji bayar ,0
panjang umur jaya negeri jaya negeri ,2
orang indonesia komentar ,0
panjang pemerintah terus ppkm lanjut level terus saudara kamu masuk indonesia biar rakyat tujuan ,0
kalau covid covid mati OOV covid OOV rakyat stres imun imun turun covid lihat rakyat seperti main ,0
panjang bantu rakyat bakar hidup satpol ,0
bagaimana sekolah sekolah sekolah ,0
ppkm pemilihan kepala daerah ,1
biar rakyat mati lapar kroni kesempatan makan uang rakyat ,0
jajah ,0
vaksin rakyat vaksin ppkm ,1
jawa jawa jawa biar ,0
kalau covid sejahtera urus ,0
tinggal kalau bos ,0
bakal ppkm acara negara saudara acara auto ppkm pemimpin ,0
utang ppkm tikus cepat ya ,0
lanjut enak bayar pakai ,0
covid kena covid enak banget ,1
orang sakit covid turun  ,0
ppkm lanjut penalti ,0
panjang desember ,1
main ppkm pakai masker pakai masker janda janda muda indah ppkm OOV warung janda muda ,1
panjang saja ppkm rakyat habis hidup ,1
bingung pusing tidak terima ,1
demo panjang diam ,0
biar bodoh orang negara ppkm angka covid turun ppkm tambah utang ,0
mati ppkm mati covid ,0
selamat ,2
kena allah amin kenapa orang OOV bantu ,0
OOV mati rs tidak akan covid covid  rs rumah kena covid mati ,0
bagaimana tawa hidup indonesia era ,0
demo bayar ,1
lanjut demo OOV turun tangan rakyat pemerintah pejabat orang hidup susah ,0
ya allah rakyat  lapar dimana ppkm orang covid covid ,0
panjang ppkm dunia biar warga kalau ,0
ppkm anak sekolah presiden coba masuk sekolah guru ,1
ppkm biar covid turun tingkat ekonomi ,1
lanjut ppkm biar rakyat mati lapar ppkm ,0
tuhan hidup bantu pemerintah ppkm dana ,0
ppkm manusia negara hidup bijak ,0
pemerintah masuk level ,0
panjang OOV vaksin OOV OOV ,1
allah garis OOV allah ,0
panjang OOV ,2
alih rakyat ,0
sampai indonesia ,0
susah masyarakat masyarakat aparat satpol pulang pergi daerah ya bahan kandung ,0
lanjut ppkm level ,2
OOV ,2
biar ,2
tuhan covid lanjut  OOV ,0
tidak ,0
OOV OOV acara unjuk mati ,0
OOV kopi ,1
ramai OOV ulang ri rakyat ,0
mati beli kerja tolong ,0
pelan pelan ya ppkm utang ya negara ,0
covid rumah angka turun ,1
rakyat indonesia mati ,0
lomba lapar ,0
OOV covid rs OOV oknum rakyat OOV mata  untuk tidak ,0
OOV ,0
pacar OOV rakyat ,0
ppkm sejarah ,1
flu silahkan rumah sakit ,1
benar presiden rakyat ,0
ya allah amin ,0
ya ppkm ,0
tolong bos ya bangun langsung tepuk jidat ya bos ,0
orang mati vaksin data kena covid jabar ,0
ppkm panjang rakyat lapar negara sanggup makan orang kena ekonomi ,0
ppkm ya jawa ,1
panjang biar stres ,0
makan rakyat susah rakyat terus ,0
tolong panjang masuk kerja kasih makan ,0
ya covid ,0
turun tinggal ,0
sabar ya ,1
bagaimana ,1
anak istri makan bayar gaji OOV dagang buka jam habis anak istri makan bayar ,0
stres ppkm ,0
panjang biar mati kena mati lapar OOV keluar ,0
ppkm panjang tipu hati ,0
tingkat covid kurang ,0
wna  masuk apapun ,1
dan keterangan ,1
tinggal manusia ,0
lanjut ppkm setuju ppkm rakyat terima uang presiden rakyat butuh uang makan hidup ,2
uang darimana saudara ,1
sanggup hidup ppkm enak uang makan orang anak anak kasih makan OOV negara ,0
dunia allah amin covid covid manusia  coba coba urus allah amin tugas  amin ,2
tingkat kalau mati covid tingkat kalau ,0
negara negara cari covid cepat negara covid cepat selesai ,0
panjang panjang lapangan aparat  ,0
lihat rakyat adik covid lapar ,0
bilang habis jual vaksin  ,0
rakyat kerja cari sampai baju hidup usir kontrak bayar uang kontrak ,0
coba masyarakat kaya pemerintah OOV suruh ya ya ,0
jangan jawa OOV data ,1
batas panjang harap rakyat tunggu tunggu maju salah mundur salah ,0
rakyat omong ,0
ppkm tipu pemerintah masyarakat penting ,0
panjang OOV manusia rakyat kaya kaya atas allah amin ,0
pemerintah pemerintah tambah utang OOV utang tambah susah anak akal masing pemerintah biar diare demo tambah utang ,0
negara masih ,0
OOV indonesia karena karena OOV jangan ,0
allah amin manusia ,2
covid ppkm akan panjang level jabat selesai sedikit sedikit ,0
biar rakyat ,0
semoga indonesia ,0
rakyat rakyat nama rata ri ,0
biar rakyat mati kroni hidup bikin atur masuk akal ,0
panjang tanggal ,1
panjang OOV gimana rakyat demo  jokowi ,0
OOV uang ,1
seenakmu ,0
vaksin vaksin ppkm ,1
cari uang bunuh ,0
ayo panjang OOV ,2
data data abal abal presiden ,0
lanjut rakyat jokowi rakyat makan ekonomi ,2
ppkm  panjang rakyat mati karena lapar ,0
pegawai enak makan tidur rumah gaji rakyat pegawai makan makan ,0
ganti ppkm ,1
ya panjang ,2
indonesia susah tingkat kerja covid  angka benar bodoh ,0
ppkm panjang ganti ,1
tawa ,2
adik ,1
butuh cepat rakyat butuh biaya hidup ,1
cepat rakyat sengsara ,0
buka lapangan kerja ekonomi ,0
seenakmu bos ,0
batas warga masuk covid ,0
covid kena kebal  ,0
dukung jokowi beliau ,0
jokowi makan rakyat ,0
            ,0
ppkm sakit sakit minum obat sakit ,0
orang mati lapar covid ppkm vaksin ,0
kasih teliti teliti ppkm panjang ppkm pusing ,0
kalau ppkm china ,0
ya flu bilang covid ya covid ya ,0
panjang panjang ,1
uang uang heboh bikin berita panjang rakyat OOV rakyat OOV rakyat isu ,0
heran mundur ya ,0
bilang sama rakyat ppkm ,0
indonesia OOV ,0
 tingkat covid  panjang covid  ya ,0
panjang agustus bendera ,1
bakal saudara ,0
utang rakyat ,0
panjang bendera ,1
ppkm level presiden umur hidup ,2
butuh rakyat ,0
sampai panjang ,0
bayar utang ,0
rakyat ,0
panjang mati bunuh ,0
biar ,0
ekonomi rakyat butuh OOV manusia covid kena balas uang haram OOV allah balas orang covid ,0
panjang jokowi ppkm dimana  sakit covid ,0
 pengaruh ppkm kamu  ppkm biar hilang covid OOV ,1
ppkm puskesmas level lurah relawan covid rumah sakit ,1
bosan minggu minggu panjang tanggal panjang tanggal panjang  ,0
